iso3,year0,year1,broad_sector,employment_share_0,employment_share_1,productivity_0,productivity_1,contribution_productivity_0,contribution_productivity_1,within,structural_change,short_series,country_productivity_0,country_productivity_1,country_actual_change,country_decomposed_change,country,country_exists_pre,depth_score_pre,agreement_type_pre,reciprocal_pre,fta_or_deeper_pre,nonreciprocal_only_pre,reciprocal_trade_share_pre,reciprocal_gdp_share_pre,gdp_african_pre,gdpcap_african_pre,pop_african_pre,wto_african_pre,gatt_african_pre,reciprocal_post,country_exists_post,treatment_status,reciprocal_interval
KEN,1984,1987,Total,1.0,1.0,177.16013227297609,185.9571834877696,177.16013227297609,185.9571834877696,0.0125813451912081,0.0370745853047042,False,177.16013227297609,185.9571834877696,0.0496559304959122,0.0496559304959124,Kenya,True,1.0,1_nonreciprocal,0.0,0.0,1.0,0.0,0.0,6191437.312,0.327,18942.465,0.0,1.0,0.0,True,never_reciprocal,0
KEN,1987,1990,Total,1.0,1.0,185.9571834877696,196.4435488534224,185.9571834877696,196.4435488534224,-0.014808771967573,0.0712000614513825,False,185.9571834877696,196.4435488534224,0.0563912894838097,0.0563912894838095,Kenya,True,1.0,1_nonreciprocal,0.0,0.0,1.0,0.0,0.0,7970820.608,0.377,21138.372,0.0,1.0,0.0,True,never_reciprocal,0
KEN,1990,1993,Total,1.0,1.0,196.4435488534224,184.64322905030832,196.4435488534224,184.64322905030832,-0.1636143549344862,0.1035445798159409,False,196.4435488534224,184.64322905030832,-0.0600697751185452,-0.0600697751185452,Kenya,True,1.0,1_nonreciprocal,0.0,0.0,1.0,0.0,0.0,8572359.168,0.366,23446.44,0.0,1.0,0.0,True,never_reciprocal,0
KEN,1993,1996,Total,1.0,1.0,184.64322905030832,182.47792533993945,184.64322905030832,182.47792533993945,-0.1418595307816381,0.1301325710577105,False,184.64322905030832,182.47792533993945,-0.0117269597239275,-0.0117269597239275,Kenya,True,1.0,1_nonreciprocal,0.0,0.0,1.0,0.0,0.0,5751786.496,0.223,25839.132,0.0,1.0,0.0,True,never_reciprocal,0
KEN,1996,1999,Total,1.0,1.0,182.47792533993945,178.37533265275272,182.47792533993945,178.37533265275272,-0.1154816305362943,0.0929989511681246,False,182.47792533993945,178.37533265275272,-0.0224826793681698,-0.0224826793681696,Kenya,True,1.0,1_nonreciprocal,0.0,0.0,1.0,0.0,0.0,12045864.96,0.427,28186.224,1.0,1.0,0.0,True,never_reciprocal,0
KEN,1999,2002,Total,1.0,1.0,178.37533265275272,172.75709839425062,178.37533265275272,172.75709839425062,-0.0067463995854807,-0.0247502999578314,False,178.37533265275272,172.75709839425062,-0.031496699543312,-0.0314966995433121,Kenya,True,1.0,1_nonreciprocal,0.0,0.0,1.0,0.0,0.0,12896010.24,0.423,30478.598,1.0,1.0,0.0,True,never_reciprocal,0
KEN,2002,2005,Total,1.0,1.0,172.75709839425062,180.67374212796267,172.75709839425062,180.67374212796267,0.0459468981375809,-0.0001216104515988,False,172.75709839425062,180.67374212796267,0.0458252876859821,0.0458252876859821,Kenya,True,1.0,1_nonreciprocal,0.0,0.0,1.0,0.0,0.0,13147737.088,0.398,33000.523,1.0,1.0,0.0,True,never_reciprocal,0
KEN,2005,2008,Total,1.0,1.0,180.67374212796267,189.6666439820524,180.67374212796267,189.6666439820524,0.0329086568982322,0.0168656033134175,False,180.67374212796267,189.6666439820524,0.0497742602116497,0.0497742602116497,Kenya,True,1.0,1_nonreciprocal,0.0,0.0,1.0,0.0,0.0,18737895.424,0.524,35785.717,1.0,1.0,0.0,True,never_reciprocal,0
KEN,2008,2011,Total,1.0,1.0,189.6666439820524,217.05967917621783,189.6666439820524,217.05967917621783,0.1235853887246141,0.0208418791336056,False,189.6666439820524,217.05967917621783,0.1444272678582196,0.1444272678582197,Kenya,True,1.0,1_nonreciprocal,0.0,0.0,1.0,0.0,0.0,35895144.448,0.926,38773.277,1.0,1.0,1.0,True,switched_during_interval,1
KEN,2011,2014,Total,1.0,1.0,217.05967917621783,221.04310326095023,217.05967917621783,221.04310326095023,-0.0082198783620805,0.0265716242959646,False,217.05967917621783,221.04310326095023,0.0183517459338842,0.0183517459338841,Kenya,True,2.0,2_reciprocal_pta,1.0,0.0,0.0,0.5673811169079774,0.378959243625367,41954955.264,0.998,42027.889,1.0,1.0,1.0,True,always_reciprocal,1
KEN,2014,2017,Total,1.0,1.0,221.04310326095023,234.83391261590617,221.04310326095023,234.83391261590617,0.0375707232499637,0.0248189607144136,False,221.04310326095023,234.83391261590617,0.0623896839643774,0.0623896839643774,Kenya,True,2.0,2_reciprocal_pta,1.0,0.0,0.0,0.4415470910802807,0.3714304598175133,61445345.28,1.335,46024.25,1.0,1.0,1.0,True,always_reciprocal,1
LSO,1972,1975,Total,1.0,1.0,13.5200823669571,11.598871778746362,13.5200823669571,11.598871778746362,-0.1187777448111408,-0.0233227643474534,False,13.5200823669571,11.598871778746362,-0.1421005091585943,-0.1421005091585943,Lesotho,True,1.0,1_nonreciprocal,0.0,0.0,1.0,0.0,0.0,80915.36,0.075,1075.281,0.0,0.0,0.0,True,never_reciprocal,0
LSO,1975,1978,Total,1.0,1.0,11.598871778746362,11.596036791814026,11.598871778746362,11.596036791814026,-0.0245610000417306,0.0243165808442073,False,11.598871778746362,11.596036791814026,-0.0002444191975232,-0.0002444191975233,Lesotho,True,1.0,1_nonreciprocal,0.0,0.0,1.0,0.0,0.0,149558.944,0.13,1149.09,0.0,0.0,0.0,True,never_reciprocal,0
LSO,1978,1981,Total,1.0,1.0,11.596036791814026,11.898872591724768,11.596036791814026,11.898872591724768,-0.0239182050113632,0.0500336619858118,False,11.596036791814026,11.898872591724768,0.0261154569744485,0.0261154569744486,Lesotho,True,1.0,1_nonreciprocal,0.0,0.0,1.0,0.0,0.0,266570.0,0.215,1241.159,0.0,0.0,0.0,True,never_reciprocal,0
LSO,1981,1984,Total,1.0,1.0,11.898872591724768,11.715945581870727,11.898872591724768,11.715945581870727,-0.0753379154022808,0.05996444128161,False,11.898872591724768,11.715945581870727,-0.0153734741206707,-0.0153734741206707,Lesotho,True,1.0,1_nonreciprocal,0.0,0.0,1.0,0.0,0.0,434174.016,0.324,1340.694,0.0,0.0,0.0,True,never_reciprocal,0
LSO,1984,1987,Total,1.0,1.0,11.715945581870727,12.27924712284848,11.715945581870727,12.27924712284848,-0.0100776971265009,0.0581576013084906,False,11.715945581870727,12.27924712284848,0.0480799041819898,0.0480799041819897,Lesotho,True,1.0,1_nonreciprocal,0.0,0.0,1.0,0.0,0.0,302993.856,0.211,1438.248,0.0,0.0,0.0,True,never_reciprocal,0
LSO,1987,1990,Total,1.0,1.0,12.27924712284848,16.213211756496445,12.27924712284848,16.213211756496445,0.2689005782604495,0.051474489876088,False,12.27924712284848,16.213211756496445,0.3203750681365375,0.3203750681365375,Lesotho,True,1.0,1_nonreciprocal,0.0,0.0,1.0,0.0,0.0,369345.632,0.243,1520.244,0.0,0.0,0.0,True,never_reciprocal,0
LSO,1990,1993,Total,1.0,1.0,16.213211756496445,20.807604711258207,16.213211756496445,20.807604711258207,0.225103002588412,0.0582703982999617,False,16.213211756496445,20.807604711258207,0.2833734008883737,0.2833734008883738,Lesotho,True,1.0,1_nonreciprocal,0.0,0.0,1.0,0.0,0.0,544578.752,0.341,1597.534,0.0,1.0,0.0,True,never_reciprocal,0
LSO,1993,1996,Total,1.0,1.0,20.807604711258207,25.752724341440597,20.807604711258207,25.752724341440597,0.1918348655591868,0.0458243796448884,False,20.807604711258207,25.752724341440597,0.2376592452040752,0.2376592452040753,Lesotho,True,1.0,1_nonreciprocal,0.0,0.0,1.0,0.0,0.0,721599.296,0.426,1693.459,0.0,1.0,0.0,True,never_reciprocal,0
LSO,1996,1999,Total,1.0,1.0,25.752724341440597,23.52050620208213,25.752724341440597,23.52050620208213,-0.0559876914640083,-0.0306912210177456,False,25.752724341440597,23.52050620208213,-0.0866789124817538,-0.0866789124817539,Lesotho,True,1.0,1_nonreciprocal,0.0,0.0,1.0,0.0,0.0,815937.472,0.459,1779.197,1.0,1.0,0.0,True,never_reciprocal,0
LSO,1999,2002,Total,1.0,1.0,23.52050620208213,23.11799707423095,23.52050620208213,23.11799707423095,0.0010225229717895,-0.0181356379869566,False,23.52050620208213,23.11799707423095,-0.017113115015167,-0.017113115015167,Lesotho,True,1.0,1_nonreciprocal,0.0,0.0,1.0,0.0,0.0,801540.672,0.436,1839.611,1.0,1.0,0.0,True,never_reciprocal,0
LSO,2002,2005,Total,1.0,1.0,23.11799707423095,21.967467126354784,23.11799707423095,21.967467126354784,-0.0366178631354591,-0.0131498543783834,False,23.11799707423095,21.967467126354784,-0.0497677175138426,-0.0497677175138425,Lesotho,True,1.0,1_nonreciprocal,0.0,0.0,1.0,0.0,0.0,656750.016,0.348,1885.487,1.0,1.0,0.0,True,never_reciprocal,0
LSO,2005,2008,Total,1.0,1.0,21.967467126354784,24.0166854528967,21.967467126354784,24.0166854528967,0.0408395696804305,0.0524446635338496,False,21.967467126354784,24.0166854528967,0.0932842332142802,0.0932842332142802,Lesotho,True,1.0,1_nonreciprocal,0.0,0.0,1.0,0.0,0.0,1368346.496,0.711,1925.844,1.0,1.0,1.0,True,switched_during_interval,1
LSO,2008,2011,Total,1.0,1.0,24.0166854528967,26.69500086360124,24.0166854528967,26.69500086360124,0.0424231572637881,0.0690957871782936,False,24.0166854528967,26.69500086360124,0.1115189444420816,0.1115189444420818,Lesotho,True,3.0,3_fta,1.0,1.0,0.0,0.0008776590550092,0.0235960043450332,1630667.648,0.827,1972.199,1.0,1.0,1.0,True,always_reciprocal,1
LSO,2011,2014,Total,1.0,1.0,26.69500086360124,28.63352981679432,26.69500086360124,28.63352981679432,0.0339172653007016,0.0387004118103816,False,26.69500086360124,28.63352981679432,0.0726176771110833,0.0726176771110832,Lesotho,True,3.0,3_fta,1.0,1.0,0.0,0.2709856917408099,0.4052172146582293,2487353.088,1.226,2029.516,1.0,1.0,1.0,True,always_reciprocal,1
LSO,2014,2017,Total,1.0,1.0,28.63352981679432,27.83699902355336,28.63352981679432,27.83699902355336,-0.0597094079457901,0.0318912940654059,False,28.63352981679432,27.83699902355336,-0.0278181138803842,-0.0278181138803841,Lesotho,True,3.0,3_fta,1.0,1.0,0.0,0.4588728128516342,0.3971537725985979,2520952.32,1.175,2145.785,1.0,1.0,1.0,True,always_reciprocal,1
MAR,1972,1975,Total,1.0,1.0,57.59005462799736,64.91999358256737,57.59005462799736,64.91999358256737,0.0987065713142077,0.0285712894539008,False,57.59005462799736,64.91999358256737,0.1272778607681085,0.1272778607681085,Morocco,True,1.0,1_nonreciprocal,0.0,0.0,1.0,0.0,0.0,5074117.632,0.305,16611.971,0.0,0.0,0.0,True,never_reciprocal,0
MAR,1975,1978,Total,1.0,1.0,64.91999358256737,74.23454068504849,64.91999358256737,74.23454068504849,0.1075423801287711,0.0359349461687828,False,64.91999358256737,74.23454068504849,0.1434773262975537,0.1434773262975539,Morocco,True,1.0,1_nonreciprocal,0.0,0.0,1.0,0.0,0.0,8984823.808,0.508,17685.326,0.0,0.0,0.0,True,never_reciprocal,0
MAR,1978,1981,Total,1.0,1.0,74.23454068504849,70.94001305207047,74.23454068504849,70.94001305207047,-0.0906755099507146,0.0462955272287149,False,74.23454068504849,70.94001305207047,-0.0443799827219994,-0.0443799827219996,Morocco,True,1.0,1_nonreciprocal,0.0,0.0,1.0,0.0,0.0,13236853.76,0.7,18900.97,0.0,0.0,0.0,True,never_reciprocal,0
MAR,1981,1984,Total,1.0,1.0,70.94001305207047,73.80965079074157,70.94001305207047,73.80965079074157,-0.0516475203746836,0.0920991303365365,False,70.94001305207047,73.80965079074157,0.0404516099618528,0.0404516099618529,Morocco,True,1.0,1_nonreciprocal,0.0,0.0,1.0,0.0,0.0,17108443.136,0.844,20274.839,0.0,0.0,0.0,True,never_reciprocal,0
MAR,1984,1987,Total,1.0,1.0,73.80965079074157,70.67758714313021,73.80965079074157,70.67758714313021,-0.0650354769426255,0.0226011392366917,False,73.80965079074157,70.67758714313021,-0.0424343377059336,-0.0424343377059338,Morocco,True,1.0,1_nonreciprocal,0.0,0.0,1.0,0.0,0.0,14171045.888,0.651,21776.104,0.0,0.0,0.0,True,never_reciprocal,0
MAR,1987,1990,Total,1.0,1.0,70.67758714313021,79.6151160633615,70.67758714313021,79.6151160633615,0.089638266374283,0.0368166577607442,False,70.67758714313021,79.6151160633615,0.1264549241350269,0.1264549241350272,Morocco,True,1.0,1_nonreciprocal,0.0,0.0,1.0,0.0,0.0,20656951.296,0.888,23260.094,0.0,1.0,0.0,True,never_reciprocal,0
MAR,1990,1993,Total,1.0,1.0,79.6151160633615,75.5179257054136,79.6151160633615,75.5179257054136,-0.0488453851573421,-0.00261708278263,False,79.6151160633615,75.5179257054136,-0.051462467939972,-0.0514624679399721,Morocco,True,1.0,1_nonreciprocal,0.0,0.0,1.0,0.0,0.0,28839383.04,1.169,24674.974,0.0,1.0,0.0,True,never_reciprocal,0
MAR,1993,1996,Total,1.0,1.0,75.5179257054136,79.02888589100351,75.5179257054136,79.02888589100351,0.0151998606142628,0.031291884925541,False,75.5179257054136,79.02888589100351,0.0464917455398039,0.0464917455398038,Morocco,True,1.0,1_nonreciprocal,0.0,0.0,1.0,0.0,0.0,30137110.528,1.159,26000.345,0.0,1.0,0.0,True,never_reciprocal,0
MAR,1996,1999,Total,1.0,1.0,79.02888589100351,76.55169494495586,79.02888589100351,76.55169494495586,-0.0385672645565643,0.0072218783965698,False,79.02888589100351,76.55169494495586,-0.0313453861599946,-0.0313453861599945,Morocco,True,1.0,1_nonreciprocal,0.0,0.0,1.0,0.0,0.0,41383907.328,1.519,27237.15,1.0,1.0,0.0,True,never_reciprocal,0
MAR,1999,2002,Total,1.0,1.0,76.55169494495586,79.02651209806297,76.55169494495586,79.02651209806297,-0.0026294878043884,0.0349581926735178,False,76.55169494495586,79.02651209806297,0.0323287048691295,0.0323287048691294,Morocco,True,1.0,1_nonreciprocal,0.0,0.0,1.0,0.0,0.0,39734022.144,1.4,28374.203,1.0,1.0,1.0,True,switched_during_interval,1
MAR,2002,2005,Total,1.0,1.0,79.02651209806297,87.23263251360743,79.02651209806297,87.23263251360743,0.1069393674342085,-0.0030992738038379,False,79.02651209806297,87.23263251360743,0.1038400936303704,0.1038400936303705,Morocco,True,3.0,3_fta,1.0,1.0,0.0,0.8622816802395976,0.3541873137889309,40416116.736,1.379,29311.443,1.0,1.0,1.0,True,always_reciprocal,1
MAR,2005,2008,Total,1.0,1.0,87.23263251360743,93.66497992110764,87.23263251360743,93.66497992110764,0.0934822083374972,-0.0197443510454243,False,87.23263251360743,93.66497992110764,0.0737378572920728,0.0737378572920729,Morocco,True,3.0,3_fta,1.0,1.0,0.0,0.89079996501477,0.4035412801259514,59523858.432,1.976,30125.444,1.0,1.0,1.0,True,always_reciprocal,1
MAR,2008,2011,Total,1.0,1.0,93.66497992110764,97.32248308564384,93.66497992110764,97.32248308564384,0.026317681469792,0.0127310982087693,False,93.66497992110764,97.32248308564384,0.0390487796785613,0.0390487796785614,Morocco,True,3.0,3_fta,1.0,1.0,0.0,0.9218981262054524,0.7781015492475022,88882970.624,2.871,30955.151,1.0,1.0,1.0,True,always_reciprocal,1
MAR,2011,2014,Total,1.0,1.0,97.32248308564384,104.1007447106098,97.32248308564384,104.1007447106098,0.05760572989324,0.0120417082943067,False,97.32248308564384,104.1007447106098,0.0696474381875468,0.0696474381875467,Morocco,True,3.0,3_fta,1.0,1.0,0.0,0.933940552757054,0.7442794988559724,99211337.728,3.095,32059.425,1.0,1.0,1.0,True,always_reciprocal,1
MAR,2014,2017,Total,1.0,1.0,104.1007447106098,112.6307359981539,104.1007447106098,112.6307359981539,0.0635392845410137,0.0184004874678864,False,104.1007447106098,112.6307359981539,0.0819397720089002,0.0819397720089001,Morocco,True,3.0,3_fta,1.0,1.0,0.0,0.9423446227455567,0.764416394117871,109881401.344,3.202,34318.081,1.0,1.0,1.0,True,always_reciprocal,1
MOZ,1972,1975,Total,1.0,1.0,23.01002086344275,18.43843023015568,23.01002086344275,18.43843023015568,-0.199854087318899,0.0011758392452434,False,23.01002086344275,18.43843023015568,-0.1986782480736555,-0.1986782480736555,Mozambique,True,1.0,1_nonreciprocal,0.0,0.0,1.0,0.0,0.0,,,9882.718,0.0,0.0,0.0,True,never_reciprocal,0
MOZ,1975,1978,Total,1.0,1.0,18.43843023015568,14.653872018020984,18.43843023015568,14.653872018020984,-0.2020490841330467,-0.0032047343804799,False,18.43843023015568,14.653872018020984,-0.2052538185135266,-0.2052538185135266,Mozambique,True,1.0,1_nonreciprocal,0.0,0.0,1.0,0.0,0.0,2833999.872,0.267,10620.26,0.0,0.0,0.0,True,never_reciprocal,0
MOZ,1978,1981,Total,1.0,1.0,14.653872018020984,10.150841467255308,14.653872018020984,10.150841467255308,-0.3050596464859434,-0.0022332345510926,False,14.653872018020984,10.150841467255308,-0.3072928810370361,-0.3072928810370361,Mozambique,True,1.0,1_nonreciprocal,0.0,0.0,1.0,0.0,0.0,3295300.096,0.286,11527.369,0.0,0.0,0.0,True,never_reciprocal,0
MOZ,1981,1984,Total,1.0,1.0,10.150841467255308,8.209030942013312,10.150841467255308,8.209030942013312,-0.1936844141158262,0.0023888913253355,False,10.150841467255308,8.209030942013312,-0.1912955227904907,-0.1912955227904907,Mozambique,True,1.0,1_nonreciprocal,0.0,0.0,1.0,0.0,0.0,3532146.176,0.284,12438.624,0.0,0.0,0.0,True,never_reciprocal,0
MOZ,1984,1987,Total,1.0,1.0,8.209030942013312,9.46135273453003,8.209030942013312,9.46135273453003,0.1548541991455013,-0.0023000424657632,False,8.209030942013312,9.46135273453003,0.1525541566797381,0.1525541566797381,Mozambique,True,1.0,1_nonreciprocal,0.0,0.0,1.0,0.0,0.0,3372771.584,0.255,13200.833,0.0,0.0,0.0,True,never_reciprocal,0
MOZ,1987,1990,Total,1.0,1.0,9.46135273453003,10.796975581503297,9.46135273453003,10.796975581503297,0.1555234657968871,-0.0143573044192656,False,9.46135273453003,10.796975581503297,0.1411661613776215,0.1411661613776214,Mozambique,True,1.0,1_nonreciprocal,0.0,0.0,1.0,0.0,0.0,2353864.192,0.176,13374.618,0.0,0.0,0.0,True,never_reciprocal,0
MOZ,1990,1993,Total,1.0,1.0,10.796975581503297,15.596650943660608,10.796975581503297,15.596650943660608,0.4500330076601475,-0.005494134164887,False,10.796975581503297,15.596650943660608,0.4445388734952605,0.4445388734952605,Mozambique,True,1.0,1_nonreciprocal,0.0,0.0,1.0,0.0,0.0,2512109.568,0.185,13567.959,0.0,0.0,0.0,True,never_reciprocal,0
MOZ,1993,1996,Total,1.0,1.0,15.596650943660608,16.04165264323806,15.596650943660608,16.04165264323806,-0.043054831940828,0.0715867072251389,False,15.596650943660608,16.04165264323806,0.0285318752843107,0.0285318752843109,Mozambique,True,1.0,1_nonreciprocal,0.0,0.0,1.0,0.0,0.0,2027650.56,0.136,14893.218,0.0,1.0,0.0,True,never_reciprocal,0
MOZ,1996,1999,Total,1.0,1.0,16.04165264323806,19.11131037312317,16.04165264323806,19.11131037312317,0.0970215831042339,0.0943338712341349,False,16.04165264323806,19.11131037312317,0.1913554543383689,0.1913554543383688,Mozambique,True,1.0,1_nonreciprocal,0.0,0.0,1.0,0.0,0.0,3241719.296,0.197,16463.427,1.0,1.0,0.0,True,never_reciprocal,0
MOZ,1999,2002,Total,1.0,1.0,19.11131037312317,21.799218178006832,19.11131037312317,21.799218178006832,0.0716707253271174,0.0689741468666671,False,19.11131037312317,21.799218178006832,0.1406448721937845,0.1406448721937845,Mozambique,True,1.0,1_nonreciprocal,0.0,0.0,1.0,0.0,0.0,4536279.04,0.255,17798.101,1.0,1.0,0.0,True,never_reciprocal,0
MOZ,2002,2005,Total,1.0,1.0,21.799218178006832,24.84945540283277,21.799218178006832,24.84945540283277,0.0486235790890562,0.0913005778196219,False,21.799218178006832,24.84945540283277,0.1399241569086783,0.1399241569086782,Mozambique,True,1.0,1_nonreciprocal,0.0,0.0,1.0,0.0,0.0,4201332.992,0.217,19319.895,1.0,1.0,0.0,True,never_reciprocal,0
MOZ,2005,2008,Total,1.0,1.0,24.84945540283277,29.77167621391861,24.84945540283277,29.77167621391861,0.1030867619066368,0.0949948753482672,False,24.84945540283277,29.77167621391861,0.198081637254904,0.198081637254904,Mozambique,True,1.0,1_nonreciprocal,0.0,0.0,1.0,0.0,0.0,6578515.456,0.313,21010.376,1.0,1.0,0.0,True,never_reciprocal,0
MOZ,2008,2011,Total,1.0,1.0,29.77167621391861,34.22179491373394,29.77167621391861,34.22179491373394,0.0657643050564417,0.0837106075363147,False,29.77167621391861,34.22179491373394,0.1494749125927563,0.1494749125927564,Mozambique,True,1.0,1_nonreciprocal,0.0,0.0,1.0,0.0,0.0,11026247.68,0.484,22762.526,1.0,1.0,1.0,True,switched_during_interval,1
MOZ,2011,2014,Total,1.0,1.0,34.22179491373394,38.44936320723114,34.22179491373394,38.44936320723114,0.0429996959703822,0.0805346862604162,False,34.22179491373394,38.44936320723114,0.1235343822307985,0.1235343822307984,Mozambique,True,2.0,2_reciprocal_pta,1.0,0.0,0.0,0.7269004216257194,0.378959243625367,13244879.872,0.539,24581.367,1.0,1.0,1.0,True,always_reciprocal,1
MOZ,2014,2017,Total,1.0,1.0,38.44936320723114,39.99453200411182,38.44936320723114,39.99453200411182,0.0118713885389313,0.0283157216754212,False,38.44936320723114,39.99453200411182,0.0401871102143526,0.0401871102143525,Mozambique,True,2.0,2_reciprocal_pta,1.0,0.0,0.0,0.6550372424932382,0.3714304598175133,16961127.424,0.623,27212.381,1.0,1.0,1.0,True,always_reciprocal,1
MUS,1972,1975,Total,1.0,1.0,142.80472691902995,226.0762510967772,142.80472691902995,226.0762510967772,0.5278740123662373,0.0552406083771087,False,142.80472691902995,226.0762510967772,0.583114620743346,0.5831146207433461,Mauritius,True,1.0,1_nonreciprocal,0.0,0.0,1.0,0.0,0.0,314429.984,0.369,852.053,0.0,1.0,0.0,True,never_reciprocal,0
MUS,1975,1978,Total,1.0,1.0,226.0762510967772,241.12095664372612,226.0762510967772,241.12095664372612,0.0117133954994997,0.0548336454831847,False,226.0762510967772,241.12095664372612,0.0665470409826847,0.0665470409826845,Mauritius,True,1.0,1_nonreciprocal,0.0,0.0,1.0,0.0,0.0,664360.0,0.745,892.0,0.0,1.0,0.0,True,never_reciprocal,0
MUS,1978,1981,Total,1.0,1.0,241.12095664372612,219.48654102741517,241.12095664372612,219.48654102741517,-0.1145433656849459,0.0248190384532926,False,241.12095664372612,219.48654102741517,-0.0897243272316534,-0.0897243272316532,Mauritius,True,1.0,1_nonreciprocal,0.0,0.0,1.0,0.0,0.0,1019635.008,1.089,936.435,0.0,1.0,0.0,True,never_reciprocal,0
MUS,1981,1984,Total,1.0,1.0,219.48654102741517,235.1281035267828,219.48654102741517,235.1281035267828,0.0538278618222969,0.0174364736861563,False,219.48654102741517,235.1281035267828,0.0712643355084534,0.0712643355084533,Mauritius,True,1.0,1_nonreciprocal,0.0,0.0,1.0,0.0,0.0,1147187.584,1.172,979.133,0.0,1.0,0.0,True,never_reciprocal,0
MUS,1984,1987,Total,1.0,1.0,235.1281035267828,257.98296318541816,235.1281035267828,257.98296318541816,0.0690598031058873,0.0281419321006914,False,235.1281035267828,257.98296318541816,0.0972017352065787,0.0972017352065787,Mauritius,True,1.0,1_nonreciprocal,0.0,0.0,1.0,0.0,0.0,1044926.08,1.035,1009.233,0.0,1.0,0.0,True,never_reciprocal,0
MUS,1987,1990,Total,1.0,1.0,257.98296318541816,250.401202534562,257.98296318541816,250.401202534562,-0.0374615393592781,0.0080729295176003,False,257.98296318541816,250.401202534562,-0.0293886098416778,-0.0293886098416778,Mauritius,True,1.0,1_nonreciprocal,0.0,0.0,1.0,0.0,0.0,1888752.256,1.829,1032.76,0.0,1.0,0.0,True,never_reciprocal,0
MUS,1990,1993,Total,1.0,1.0,250.401202534562,288.27915015285885,250.401202534562,288.27915015285885,0.1009100595493735,0.0503589728470212,False,250.401202534562,288.27915015285885,0.1512690323963948,0.1512690323963947,Mauritius,True,1.0,1_nonreciprocal,0.0,0.0,1.0,0.0,0.0,2653486.08,2.506,1058.775,0.0,1.0,0.0,True,never_reciprocal,0
MUS,1993,1996,Total,1.0,1.0,288.27915015285885,312.3124481840573,288.27915015285885,312.3124481840573,0.0391180384524316,0.0442501066890219,False,288.27915015285885,312.3124481840573,0.0833681451414536,0.0833681451414536,Mauritius,True,1.0,1_nonreciprocal,0.0,0.0,1.0,0.0,0.0,3263363.84,2.974,1097.374,0.0,1.0,0.0,True,never_reciprocal,0
MUS,1996,1999,Total,1.0,1.0,312.3124481840573,353.4799564507421,312.3124481840573,353.4799564507421,0.0975459457158545,0.0342691916763741,False,312.3124481840573,353.4799564507421,0.1318151373922287,0.1318151373922287,Mauritius,True,1.0,1_nonreciprocal,0.0,0.0,1.0,0.0,0.0,4421952.0,3.899,1133.996,1.0,1.0,0.0,True,never_reciprocal,0
MUS,1999,2002,Total,1.0,1.0,353.4799564507421,391.5763801829824,353.4799564507421,391.5763801829824,0.0935702997830647,0.0142050437322019,False,353.4799564507421,391.5763801829824,0.1077753435152666,0.1077753435152667,Mauritius,True,1.0,1_nonreciprocal,0.0,0.0,1.0,0.0,0.0,4291171.328,3.651,1175.267,1.0,1.0,0.0,True,never_reciprocal,0
MUS,2002,2005,Total,1.0,1.0,391.5763801829824,441.0425544094789,391.5763801829824,441.0425544094789,0.0957497342980523,0.0305760011903372,False,391.5763801829824,441.0425544094789,0.1263257354883896,0.1263257354883896,Mauritius,True,1.0,1_nonreciprocal,0.0,0.0,1.0,0.0,0.0,4767303.168,3.939,1210.196,1.0,1.0,0.0,True,never_reciprocal,0
MUS,2005,2008,Total,1.0,1.0,441.0425544094789,496.9954044965168,441.0425544094789,496.9954044965168,0.0912047322382625,0.0356602369753189,False,441.0425544094789,496.9954044965168,0.1268649692135815,0.1268649692135815,Mauritius,True,1.0,1_nonreciprocal,0.0,0.0,1.0,0.0,0.0,6283795.968,5.054,1243.253,1.0,1.0,0.0,True,never_reciprocal,0
MUS,2008,2011,Total,1.0,1.0,496.9954044965168,543.5813287985443,496.9954044965168,543.5813287985443,0.0425636098477407,0.0511715110015586,False,496.9954044965168,543.5813287985443,0.0937351208492994,0.0937351208492994,Mauritius,True,1.0,1_nonreciprocal,0.0,0.0,1.0,0.0,0.0,9641076.736,7.6,1268.565,1.0,1.0,1.0,True,switched_during_interval,1
MUS,2011,2014,Total,1.0,1.0,543.5813287985443,576.2690504811718,543.5813287985443,576.2690504811718,0.0504886540967979,0.0096453496867313,False,543.5813287985443,576.2690504811718,0.0601340037835292,0.0601340037835293,Mauritius,True,2.0,2_reciprocal_pta,1.0,0.0,0.0,0.6804969765618203,0.378959243625367,11252406.272,8.75,1286.051,1.0,1.0,1.0,True,always_reciprocal,1
MUS,2014,2017,Total,1.0,1.0,576.2690504811718,625.4519169796749,576.2690504811718,625.4519169796749,0.0753822386968383,0.0099648165674285,False,576.2690504811718,625.4519169796749,0.0853470552642668,0.0853470552642669,Mauritius,True,2.0,2_reciprocal_pta,1.0,0.0,0.0,0.6559536401014797,0.3714304598175133,12803445.76,10.154,1260.934,1.0,1.0,1.0,True,always_reciprocal,1
MWI,1966,1969,Total,1.0,1.0,129.76965073471683,114.8216979816807,129.76965073471683,114.8216979816807,-0.06788287158901,-0.0473054846129624,False,129.76965073471683,114.8216979816807,-0.1151883562019725,-0.1151883562019725,Malawi,True,1.0,1_nonreciprocal,0.0,0.0,1.0,0.0,0.0,260400.208,0.064,4073.777,0.0,1.0,0.0,True,never_reciprocal,0
