african_iso3,northern_iso3,year,trade_imf,trade_imf_n_directions,gdp_northern,gdp_ppp_northern
SLE,PRT,1999,109.57000000000001,2,127465545.728,181095299.724
SLE,PRT,2000,169.55299999999997,2,118358491.136,194194854.981
SLE,PRT,2001,74.264,2,121545883.648,202958775.441
SLE,PRT,2002,63.70949999999999,2,134228697.088,212223547.459
SLE,PRT,2003,157.884,2,164964188.16,217958002.028
SLE,PRT,2004,135.7145,2,189195665.408,225306730.151
SLE,PRT,2005,93.117,2,197299601.408,238841414.268
SLE,PRT,2006,2008.0560000000003,2,208556261.376,259580288.609
SLE,PRT,2007,3437.247,2,240157016.064,270910607.754
SLE,PRT,2008,834.2484999999999,2,262017302.528,281180766.111
SLE,PRT,2009,1695.7934999999998,2,243731070.976,280018178.626
SLE,PRT,2010,2759.841,2,238303444.992,289290177.983
SLE,PRT,2011,3282.9285,1,244895105.024,282733725.683
SLE,PRT,2012,2487.932,2,218000195.584,278160762.011
SLE,PRT,2013,3044.173,2,227323723.776,291753400.833
SLE,PRT,2014,836.1215,2,229629820.928,299615792.754
SLE,PRT,2015,947.173,2,199082295.296,307508389.038
SLE,PRT,2016,2104.366,2,204564692.992,316182690.91
SLE,PRT,2017,1014.8985,2,221357874.719,340370495.824
SLE,SGP,1965,,0,974186.752,
SLE,SGP,1966,100.0,1,1095902.976,
SLE,SGP,1967,100.0,1,1237415.168,
SLE,SGP,1968,,0,1425020.032,
SLE,SGP,1969,131.0,1,1659044.48,
SLE,SGP,1970,518.0,1,1919496.192,
SLE,SGP,1971,837.0,1,2270330.112,
SLE,SGP,1972,1047.0,1,2950257.664,
SLE,SGP,1973,1568.0,1,4227574.272,
SLE,SGP,1974,1674.0,1,5260730.88,
SLE,SGP,1975,1110.0,1,5789229.568,
SLE,SGP,1976,864.0,1,6071575.04,
SLE,SGP,1977,2805.0,1,6702713.856,
SLE,SGP,1978,,0,8062400.512,
SLE,SGP,1979,,0,9719674.88,
SLE,SGP,1980,,0,12078880.768,
SLE,SGP,1981,4530.041,1,14363052.032,
SLE,SGP,1982,9263.0,1,15873552.384,
SLE,SGP,1983,1723.0,1,18001987.584,
SLE,SGP,1984,337.0,1,19550103.552,
SLE,SGP,1985,257.0,1,18555054.08,
SLE,SGP,1986,355.0,1,18762739.712,
SLE,SGP,1987,276.627,1,21606295.552,
SLE,SGP,1988,315.604,1,26515374.08,
SLE,SGP,1989,369.866,1,31392968.704,
SLE,SGP,1990,172.606,1,38899863.552,67630751.541
SLE,SGP,1991,,0,45473128.448,74554902.52
SLE,SGP,1992,,0,52157480.96,81659028.172
SLE,SGP,1993,,0,60644917.248,93247386.237
SLE,SGP,1994,,0,73775661.056,105636324.616
SLE,SGP,1995,,0,87891558.4,115418570.261
SLE,SGP,1996,,0,96400965.632,126377548.294
SLE,SGP,1997,,0,100163600.384,139197949.182
SLE,SGP,1998,,0,85707554.816,137577513.858
SLE,SGP,1999,,0,86285336.576,148196850.612
SLE,SGP,2000,,0,95835971.584,165055027.232
SLE,SGP,2001,7349.172,1,89285091.328,167208845.26
SLE,SGP,2002,7349.172,1,91941789.696,176926130.084
SLE,SGP,2003,7349.172,1,97002307.584,188457869.778
SLE,SGP,2004,7349.172,1,114186641.408,212130952.952
SLE,SGP,2005,7349.172,1,127417876.48,235354561.151
SLE,SGP,2006,7349.172,1,147794116.608,264078812.405
SLE,SGP,2007,7349.172,1,179981090.816,295808811.086
SLE,SGP,2008,7349.172,1,192231211.008,307003100.348
SLE,SGP,2009,7349.172,1,192406437.888,307468099.91
SLE,SGP,2010,7349.172,1,236420333.568,358654973.137
SLE,SGP,2011,7349.172,1,274065047.552,388844955.528
SLE,SGP,2012,18572.446,2,286908416.0,411338966.394
SLE,SGP,2013,22675.1245,2,297941270.528,438886214.377
SLE,SGP,2014,7997.655,2,308142768.128,462702704.165
SLE,SGP,2015,5097.966,2,296840691.712,476719607.087
SLE,SGP,2016,2869.7695000000003,2,296965701.632,492631127.714
SLE,SGP,2017,2552.172,2,343193352.162,534905707.126
SLE,SVK,1993,814.0,2,16452201.472,39540300.066
SLE,SVK,1994,1374.0975,2,20079364.096,42887575.83
SLE,SVK,1995,464.0555,2,25733042.176,46340521.696
SLE,SVK,1996,538.3555,2,27821914.112,50301306.141
SLE,SVK,1997,187.817,2,27658295.296,54163157.556
SLE,SVK,1998,76.563,2,29821796.352,57152401.815
SLE,SVK,1999,185.664,2,30409021.44,57741226.846
SLE,SVK,2000,29.887,2,29110067.2,61150720.717
SLE,SVK,2001,40.391999999999996,2,30699978.752,66696645.595
SLE,SVK,2002,241.16000000000003,2,35144769.536,71483327.517
SLE,SVK,2003,225.848,2,46810992.64,75973646.884
SLE,SVK,2004,57.251999999999995,2,57329422.336,81652852.265
SLE,SVK,2005,1.411,1,62676557.824,89275283.993
SLE,SVK,2006,18.508000000000003,2,70450241.536,101419212.691
SLE,SVK,2007,29.086,2,86030966.784,113709966.367
SLE,SVK,2008,0.062,1,99832537.088,127442872.56
SLE,SVK,2009,1.2959999999999998,2,88634269.696,124333281.546
SLE,SVK,2010,34.411,1,89011920.896,134842550.339
SLE,SVK,2011,103.179,2,97525383.168,139467276.321
SLE,SVK,2012,116.353,2,92746686.464,144098039.41
SLE,SVK,2013,34.833999999999996,2,97707327.488,151020664.842
SLE,SVK,2014,151.179,2,100760600.576,157249582.27
SLE,SVK,2015,58.354499999999994,2,87267590.144,162209938.464
SLE,SVK,2016,60.905,2,89551831.04,166291810.707
SLE,SVK,2017,28.572,1,95393515.078,163511752.735
SLE,SVN,1991,,0,,
SLE,SVN,1992,,0,,
SLE,SVN,1993,7.0,1,,
SLE,SVN,1994,57.75,1,,
SLE,SVN,1995,39.9,1,21274122.24,26957239.52
SLE,SVN,1996,54.1,2,21478225.92,28383002.368
SLE,SVN,1997,75.2,2,20749932.544,30306251.616
SLE,SVN,1998,1055.25,1,22123896.832,31754417.297
SLE,SVN,1999,17.1445,1,22689556.48,33844952.075
SLE,SVN,2000,647.658,2,20341391.36,35873180.67
SLE,SVN,2001,296.95300000000003,2,20875943.936,37846698.512
SLE,SVN,2002,1188.1180000000002,2,23563028.48,40498975.974
SLE,SVN,2003,1155.6625,2,29698471.936,42174601.093
SLE,SVN,2004,351.36049999999994,2,34470563.84,45517750.685
SLE,SVN,2005,7.0440000000000005,1,36344909.824,47901860.736
SLE,SVN,2006,111.662,2,39585411.072,51733016.594
SLE,SVN,2007,30.451,1,48114688.0,55689655.161
SLE,SVN,2008,63.9585,2,55589851.136,59879849.603
SLE,SVN,2009,14.2805,1,50244792.32,56099203.174
SLE,SVN,2010,15.5805,1,47972986.88,56936222.201
SLE,SVN,2011,,0,51248861.184,59131529.881
SLE,SVN,2012,1071.396,2,46262304.768,59332421.6
SLE,SVN,2013,1156.949,2,47987302.4,60834444.883
SLE,SVN,2014,647.9385,2,49530146.816,63910558.689
SLE,SVN,2015,158.97549999999998,2,42776715.264,65960054.417
SLE,SVN,2016,134.2235,2,43990634.496,67901475.7
SLE,SVN,2017,111.71950000000001,2,48589100.043,75438769.515
SLE,SWE,1950,,0,6200999.936,
SLE,SWE,1951,,0,7661000.192,
SLE,SWE,1952,,0,8354999.808,
SLE,SWE,1953,,0,8600999.936,
SLE,SWE,1954,,0,9159000.064,
SLE,SWE,1955,,0,9843000.32,
SLE,SWE,1956,,0,10704000.0,
SLE,SWE,1957,400.0,1,11427000.32,
SLE,SWE,1958,400.0,1,12060000.256,
SLE,SWE,1959,400.0,1,12824999.936,
SLE,SWE,1960,300.0,1,14842870.784,
SLE,SWE,1961,400.0,1,16147160.064,
SLE,SWE,1962,350.0,1,17511477.248,
SLE,SWE,1963,450.0,1,18954131.456,
SLE,SWE,1964,800.0,1,21137242.112,
SLE,SWE,1965,750.0,1,23260319.744,
SLE,SWE,1966,600.0,1,25302032.384,
SLE,SWE,1967,600.0,2,27463409.664,
SLE,SWE,1968,350.0,1,29143384.064,
SLE,SWE,1969,531.5,2,31649204.224,
SLE,SWE,1970,804.0,2,37555367.936,
SLE,SWE,1971,499.0,2,40980344.832,
SLE,SWE,1972,379.5,2,48263913.472,
SLE,SWE,1973,965.5,2,58567385.088,
SLE,SWE,1974,1107.5,2,65082580.992,
SLE,SWE,1975,667.0,2,81716748.288,
SLE,SWE,1976,869.0,2,88102109.184,
SLE,SWE,1977,509.0,2,93136773.12,
SLE,SWE,1978,800.0,1,102969761.792,
SLE,SWE,1979,1800.0,2,121646718.976,
SLE,SWE,1980,2300.0,1,140088639.488,
SLE,SWE,1981,886.1115,1,127858409.472,
SLE,SWE,1982,1122.0,1,112767844.352,
SLE,SWE,1983,745.0,2,103533699.072,
SLE,SWE,1984,1577.0,2,107661672.448,
SLE,SWE,1985,4559.091,2,112514449.408,
SLE,SWE,1986,900.0,1,148376109.056,
SLE,SWE,1987,591.546,1,180429291.52,
SLE,SWE,1988,1496.715,1,204068257.792,
SLE,SWE,1989,1151.0645000000002,2,214875340.8,
SLE,SWE,1990,1492.8674999999998,2,258154283.008,171999945.022
SLE,SWE,1991,1853.791,2,270362525.696,175688307.6
SLE,SWE,1992,3666.136,2,280312315.904,177611286.785
SLE,SWE,1993,4267.4275,2,209950785.536,178081067.686
SLE,SWE,1994,3511.548,2,226079965.184,189305032.311
SLE,SWE,1995,3576.201,2,264051982.336,201030424.449
SLE,SWE,1996,8335.1275,2,288103923.712,208704890.566
SLE,SWE,1997,6556.7385,2,264477720.576,216258317.212
SLE,SWE,1998,2222.6225,2,266800463.872,225507697.11
SLE,SWE,1999,1051.6375,2,270847934.464,240476901.751
SLE,SWE,2000,3126.9469999999997,2,259802005.504,259580034.318
SLE,SWE,2001,3294.467,2,239917318.144,264227780.974
SLE,SWE,2002,2996.0015000000003,2,263926218.752,272994495.762
SLE,SWE,2003,3843.106,2,331108909.056,281923490.897
SLE,SWE,2004,3935.3914999999997,2,381705945.088,301748304.255
SLE,SWE,2005,7048.731,2,389042896.896,306709165.411
SLE,SWE,2006,5169.532499999999,2,420029333.504,339972627.379
SLE,SWE,2007,6151.610000000001,2,487818493.952,371081729.184
SLE,SWE,2008,3699.8545000000004,2,513965719.552,385875885.894
SLE,SWE,2009,5155.9435,2,429655949.312,369088980.673
SLE,SWE,2010,5241.6525,2,488377679.872,390766179.44
SLE,SWE,2011,21445.266499999998,2,563109691.392,413450885.918
SLE,SWE,2012,11879.305,2,543880642.56,425753757.929
SLE,SWE,2013,8030.815,2,579680010.24,438479748.202
SLE,SWE,2014,5607.700500000001,2,573817749.504,449945500.322
SLE,SWE,2015,32457.498,2,495694348.288,468629391.989
SLE,SWE,2016,5555.2955,2,510999789.568,486984675.459
SLE,SWE,2017,8276.443,2,541018749.769,522476835.542
SLE,TWN,1950,,0,,
SLE,TWN,1951,,0,1197000.0,
SLE,TWN,1952,,0,1677000.0,
SLE,TWN,1953,,0,1481000.0,
SLE,TWN,1954,,0,1628000.0,
SLE,TWN,1955,,0,1940000.0,
SLE,TWN,1956,,0,1399000.0,
SLE,TWN,1957,,0,1636000.0,
SLE,TWN,1958,,0,1836000.0,
SLE,TWN,1959,,0,1444000.0,
SLE,TWN,1960,,0,1743000.0,
SLE,TWN,1961,,0,1778000.0,
SLE,TWN,1962,,0,1960000.0,
SLE,TWN,1963,,0,2218000.0,
SLE,TWN,1964,,0,2592000.0,
SLE,TWN,1965,,0,2869000.0,
SLE,TWN,1966,,0,3207000.0,
SLE,TWN,1967,,0,3709000.0,
SLE,TWN,1968,,0,4325000.0,
SLE,TWN,1969,,0,5017000.0,
SLE,TWN,1970,,0,5785000.0,
SLE,TWN,1971,,0,6727000.0,
SLE,TWN,1972,,0,8063000.0,
SLE,TWN,1973,,0,10940000.0,
SLE,TWN,1974,,0,14739000.0,
SLE,TWN,1975,2197.0,1,15836000.0,
SLE,TWN,1976,2049.0,1,18988000.0,
SLE,TWN,1977,1444.0,1,22252000.0,
SLE,TWN,1978,,0,27373000.0,
SLE,TWN,1979,,0,33875000.0,
SLE,TWN,1980,,0,42292000.0,
SLE,TWN,1981,2332.042,1,49047000.0,
SLE,TWN,1982,4692.0,1,49540000.0,
SLE,TWN,1983,5076.0,1,54155000.0,
SLE,TWN,1984,1160.0,1,61036000.0,
SLE,TWN,1985,,0,63599000.0,
SLE,TWN,1986,,0,78347000.0,
SLE,TWN,1987,952.188,1,104956000.0,
SLE,TWN,1988,1086.351,1,126378000.0,
SLE,TWN,1989,1273.131,1,152687000.0,
SLE,TWN,1990,1965.597,1,166392000.0,
SLE,TWN,1991,2324.341,1,187100000.0,
SLE,TWN,1992,3747.276,1,222947000.0,
SLE,TWN,1993,2813.8,1,234943000.0,
SLE,TWN,1994,1835.9,1,256213000.0,
SLE,TWN,1995,2130.7,1,279013000.0,
SLE,TWN,1996,2131.8,1,292473000.0,
SLE,TWN,1997,1062.6,1,303315000.0,
SLE,TWN,1998,502.7,1,279926000.0,
SLE,TWN,1999,1177.0,1,303827000.0,
SLE,TWN,2000,2480.9919999999997,2,330725000.0,
SLE,TWN,2001,1818.375,2,299303000.0,
SLE,TWN,2002,1678.923,2,307429000.0,
SLE,TWN,2003,1343.847,2,317374000.0,
SLE,TWN,2004,1435.091,2,346881000.0,
SLE,TWN,2005,2908.278,2,374042000.0,
SLE,TWN,2006,4649.229,2,386492000.0,
SLE,TWN,2007,4098.437,2,406940000.0,
SLE,TWN,2008,3372.2509999999997,2,415824000.0,
SLE,TWN,2009,3013.716,2,390788000.0,
SLE,TWN,2010,3908.58,2,444245000.0,
SLE,TWN,2011,4108.124,2,483957000.0,
SLE,TWN,2012,5724.793000000001,2,495536000.0,
SLE,TWN,2013,5589.388999999999,2,512957000.0,
SLE,TWN,2014,6441.873,2,535332000.0,
SLE,TWN,2015,5311.751,2,534474000.0,
SLE,TWN,2016,3933.955,2,543002000.0,
SLE,TWN,2017,2502.629,2,590780000.0,
SLE,USA,1950,,0,286499995.648,
SLE,USA,1951,,0,330800005.12,
SLE,USA,1952,,0,347999993.856,
SLE,USA,1953,,0,366800011.264,
SLE,USA,1954,,0,366800011.264,
SLE,USA,1955,,0,399999991.808,
SLE,USA,1956,,0,421700009.984,
SLE,USA,1957,5200.0,2,444000010.24,
SLE,USA,1958,3600.0,2,449700003.84,
SLE,USA,1959,4000.0,2,487899987.968,
SLE,USA,1960,3400.0,2,543299993.6,
SLE,USA,1961,4600.0,2,563300007.936,
SLE,USA,1962,4400.0,2,605099982.848,
SLE,USA,1963,5500.0,2,638600019.968,
SLE,USA,1964,11650.0,2,685800030.208,
SLE,USA,1965,18100.0,2,743699972.096,
SLE,USA,1966,16150.0,2,814999994.368,
SLE,USA,1967,14700.0,2,861700030.464,
SLE,USA,1968,13700.0,2,942500020.224,
SLE,USA,1969,19691.0,2,1019900002.304,
SLE,USA,1970,15700.5,2,1075899990.016,
SLE,USA,1971,21965.5,2,1167800008.704,
SLE,USA,1972,23241.0,2,1282400059.392,
SLE,USA,1973,61215.5,2,1428499988.48,
SLE,USA,1974,57311.0,2,1548799967.232,
SLE,USA,1975,34189.5,2,1688899944.448,
SLE,USA,1976,42097.0,2,1877599977.472,
SLE,USA,1977,60197.5,2,2086000001.024,
SLE,USA,1978,59514.5,2,2356600111.104,
SLE,USA,1979,65137.5,2,2632100085.76,
SLE,USA,1980,73300.0,2,2862500020.224,
SLE,USA,1981,59684.260500000004,2,3211000020.992,
SLE,USA,1982,40882.0,2,3344999907.328,
SLE,USA,1983,20698.5,2,3638099968.0,
SLE,USA,1984,40025.0,2,4040699936.768,
SLE,USA,1985,30059.574,2,4346700103.68,
SLE,USA,1986,30815.665,2,4590200160.256,
SLE,USA,1987,37329.915,2,4870199836.672,
SLE,USA,1988,46193.621,2,5252599775.232,
SLE,USA,1989,64966.5955,2,5657699811.328,
SLE,USA,1990,62394.3995,2,5979600060.416,5979589000.0
SLE,USA,1991,75161.5,2,6173999759.36,6174043000.0
SLE,USA,1992,84730.492,2,6539300044.8,6539299000.0
SLE,USA,1993,68428.5,2,6878699978.752,6878718000.0
SLE,USA,1994,57918.0,2,7308800163.84,7308755000.0
SLE,USA,1995,34482.5,2,7664100179.968,7664060000.0
SLE,USA,1996,42083.0,2,8100199792.64,8100201000.0
SLE,USA,1997,25856.5,2,8608500154.368,8608515000.0
SLE,USA,1998,30953.5,2,9089200422.912,9089168000.0
SLE,USA,1999,20099.0,2,9660599894.016,9660624000.0
SLE,USA,2000,19743.968,2,10284800409.6,10284779000.0
SLE,USA,2001,29244.7795,2,10621800153.088,10621824000.0
SLE,USA,2002,26469.396,2,10977500200.96,10977514000.0
SLE,USA,2003,30919.699999999997,2,11510700048.384,11510670000.0
SLE,USA,2004,44868.311,2,12274900140.032,12274928000.0
SLE,USA,2005,41589.676,2,13093699584.0,13093726000.0
SLE,USA,2006,60803.703,2,13855900041.216,13855888000.0
SLE,USA,2007,84846.08600000001,2,14477599703.04,14477635000.0
SLE,USA,2008,87310.87,2,14718600216.576,14718582000.0
SLE,USA,2009,55867.94,2,14418700140.544,14418739000.0
SLE,USA,2010,73569.44,2,14964400062.464,14964372000.0
SLE,USA,2011,110389.401,2,15517900341.248,15517926000.0
SLE,USA,2012,101382.3135,2,16163200303.104,16155255000.0
SLE,USA,2013,92142.302,2,16768099680.256,16691517000.0
SLE,USA,2014,81217.64150000001,2,17393103405.056,17393103000.0
SLE,USA,2015,81725.3385,2,18036648050.688,18036648000.0
SLE,USA,2016,165562.186,2,18569100263.424,18569100000.0
SLE,USA,2017,89441.59000000001,2,19479620056.0,19479620056.0
SWZ,AUS,1950,,0,7041999.872,
SWZ,AUS,1951,,0,7457999.872,
SWZ,AUS,1952,,0,8007000.064,
SWZ,AUS,1953,,0,9137000.448,
SWZ,AUS,1954,,0,9966000.128,
SWZ,AUS,1955,,0,10556000.256,
SWZ,AUS,1956,,0,11448000.512,
SWZ,AUS,1957,,0,12481000.448,
SWZ,AUS,1958,,0,12844000.256,
SWZ,AUS,1959,,0,13735999.488,
SWZ,AUS,1960,,0,18574309.376,
SWZ,AUS,1961,,0,19651696.64,
SWZ,AUS,1962,,0,19886884.864,
SWZ,AUS,1963,,0,21500727.296,
SWZ,AUS,1964,,0,23758538.752,
SWZ,AUS,1965,,0,25930115.072,
SWZ,AUS,1966,,0,27255011.328,
SWZ,AUS,1967,,0,30383022.08,
SWZ,AUS,1968,,0,32647553.024,
SWZ,AUS,1969,,0,36612161.536,
SWZ,AUS,1970,,0,41252098.048,
SWZ,AUS,1971,,0,45127114.752,
SWZ,AUS,1972,,0,51936915.456,
SWZ,AUS,1973,,0,63700193.28,
SWZ,AUS,1974,,0,88789975.04,
SWZ,AUS,1975,,0,97098186.752,
SWZ,AUS,1976,120.0,1,104832974.848,
SWZ,AUS,1977,510.0,1,110115848.192,
SWZ,AUS,1978,520.0,1,118238216.192,
SWZ,AUS,1979,420.0,2,134607519.744,
SWZ,AUS,1980,560.0,1,149679112.192,
SWZ,AUS,1981,2050.0,2,176557522.944,
SWZ,AUS,1982,31970.0,2,193684209.664,
SWZ,AUS,1983,1850.0,2,176929341.44,
SWZ,AUS,1984,790.0,2,193232207.872,
SWZ,AUS,1985,1790.0,2,180215545.856,
SWZ,AUS,1986,5430.0,2,182032744.448,
SWZ,AUS,1987,6270.0,2,189113286.656,
SWZ,AUS,1988,2500.0,2,235787255.808,
SWZ,AUS,1989,4893.485,2,299474812.928,
SWZ,AUS,1990,2971.909,2,310944989.184,296485092.155
SWZ,AUS,1991,6846.692999999999,2,325641633.792,308174360.443
SWZ,AUS,1992,1875.58,2,325313396.736,318978600.841
SWZ,AUS,1993,1163.0059999999999,2,312028528.64,338921945.697
SWZ,AUS,1994,689.952,2,322874441.728,359127658.233
SWZ,AUS,1995,1245.3069999999998,2,368022716.416,379606017.691
SWZ,AUS,1996,325.14,2,401409703.936,404222060.411
SWZ,AUS,1997,1461.255,2,435636240.384,426275105.279
SWZ,AUS,1998,772.867,2,399325102.08,453669650.623
SWZ,AUS,1999,622.168,2,388692180.992,478815682.948
SWZ,AUS,2000,2621.337,2,414987124.736,505756626.103
SWZ,AUS,2001,7077.74,2,378488258.56,532519466.728
SWZ,AUS,2002,10070.996,2,394250747.904,564334937.037
SWZ,AUS,2003,17292.3345,2,466451365.888,591364579.668
SWZ,AUS,2004,21842.558999999997,2,612871700.48,630897798.565
SWZ,AUS,2005,246134.3975,2,693338570.752,664703433.413
SWZ,AUS,2006,18681.195,2,747205754.88,711112915.379
SWZ,AUS,2007,25713.246,2,853441183.744,762207024.747
SWZ,AUS,2008,36282.5205,2,1055031623.68,796991764.436
SWZ,AUS,2009,42618.187,2,926283268.096,873791864.51
SWZ,AUS,2010,52472.6575,2,1141267759.104,863447099.135
SWZ,AUS,2011,52641.132,2,1388066373.632,933417248.381
SWZ,AUS,2012,3890.0295,2,1534425956.352,968590657.191
SWZ,AUS,2013,4355.898499999999,2,1560372445.184,1055739207.302
SWZ,AUS,2014,1971.3775,2,1459597869.056,1089656032.639
SWZ,AUS,2015,1459.4305,2,1345383170.048,1105631554.153
SWZ,AUS,2016,4003.7659999999996,2,1204616429.568,1128908014.064
SWZ,AUS,2017,4119.855500000001,2,1326882872.011,1190694343.959
SWZ,AUT,1950,,0,,
SWZ,AUT,1951,,0,,
SWZ,AUT,1952,,0,,
SWZ,AUT,1953,,0,,
SWZ,AUT,1954,,0,,
SWZ,AUT,1955,,0,4134000.128,
SWZ,AUT,1956,,0,4598000.128,
SWZ,AUT,1957,,0,5085000.192,
SWZ,AUT,1958,,0,5296000.0,
SWZ,AUT,1959,,0,5632999.936,
SWZ,AUT,1960,,0,6592693.76,
SWZ,AUT,1961,,0,7311749.632,
SWZ,AUT,1962,,0,7756110.336,
SWZ,AUT,1963,,0,8374175.232,
SWZ,AUT,1964,,0,9169983.488,
SWZ,AUT,1965,,0,9994071.04,
SWZ,AUT,1966,,0,10887682.048,
SWZ,AUT,1967,,0,11579431.936,
SWZ,AUT,1968,,0,12440625.152,
SWZ,AUT,1969,,0,13582798.848,
SWZ,AUT,1970,,0,15335971.84,
SWZ,AUT,1971,,0,17815463.936,
SWZ,AUT,1972,,0,22006470.656,
SWZ,AUT,1973,,0,29444364.288,
SWZ,AUT,1974,,0,35104530.432,
SWZ,AUT,1975,,0,39962705.92,
SWZ,AUT,1976,,0,42856484.864,
SWZ,AUT,1977,100.0,1,51421585.408,
SWZ,AUT,1978,,0,61902774.272,
SWZ,AUT,1979,,0,73759178.752,
SWZ,AUT,1980,,0,81861230.592,
SWZ,AUT,1981,,0,70863110.144,
SWZ,AUT,1982,,0,71103586.304,
SWZ,AUT,1983,,0,71947280.384,
SWZ,AUT,1984,400.0,1,67821568.0,
SWZ,AUT,1985,,0,69219622.912,
SWZ,AUT,1986,,0,98797584.384,
SWZ,AUT,1987,100.0,1,123869323.264,
SWZ,AUT,1988,562.535,2,133018181.632,
SWZ,AUT,1989,405.195,2,132785152.0,
SWZ,AUT,1990,657.285,2,166062374.912,148906017.56
SWZ,AUT,1991,811.099,2,173375504.384,159157672.742
SWZ,AUT,1992,1031.71,2,194608185.344,166193754.825
SWZ,AUT,1993,1151.6109999999999,2,189921099.776,171044304.802
SWZ,AUT,1994,660.031,2,203044929.536,178880443.753
SWZ,AUT,1995,2168.627,2,240457629.696,187483492.546
SWZ,AUT,1996,464.83500000000004,2,236720488.448,194801885.42
SWZ,AUT,1997,276.543,2,212323467.264,201994613.039
SWZ,AUT,1998,489.93999999999994,2,217683623.936,211999971.853
SWZ,AUT,1999,108.1,2,216725258.24,220172106.253
SWZ,AUT,2000,183.8365,2,196421713.92,234747592.197
SWZ,AUT,2001,386.3415,2,196953620.48,239060596.153
SWZ,AUT,2002,224.865,2,212970684.416,251504117.04
SWZ,AUT,2003,324.331,2,260721475.584,259781748.866
SWZ,AUT,2004,151.422,2,299870257.152,274981861.822
SWZ,AUT,2005,501.9715,2,314641154.048,286878400.887
SWZ,AUT,2006,33.466,2,334292254.72,309706167.439
SWZ,AUT,2007,162.871,2,386439118.848,324775593.54
SWZ,AUT,2008,72.0125,2,427627380.736,341669229.797
SWZ,AUT,2009,45.8,2,397570342.912,339610037.772
SWZ,AUT,2010,117.60100000000001,2,389656084.48,350482909.902
SWZ,AUT,2011,27.3215,2,429099515.904,371229170.025
SWZ,AUT,2012,62.97950000000001,2,407575166.976,389747114.231
SWZ,AUT,2013,50.852500000000006,2,428321898.496,404650506.034
SWZ,AUT,2014,661.8855000000001,2,438376169.472,415257121.456
SWZ,AUT,2015,212.291,2,376967397.376,426645428.288
SWZ,AUT,2016,666.491,2,386427781.12,438048729.719
SWZ,AUT,2017,468.7215,2,417261151.845,476590426.692
SWZ,BEL,1950,,0,6791000.064,
SWZ,BEL,1951,,0,7767000.064,
SWZ,BEL,1952,,0,8131999.744,
SWZ,BEL,1953,,0,8225999.872,
SWZ,BEL,1954,,0,8551000.064,
SWZ,BEL,1955,,0,9098000.384,
SWZ,BEL,1956,,0,9754999.808,
SWZ,BEL,1957,,0,10291999.744,
SWZ,BEL,1958,,0,10442999.808,
SWZ,BEL,1959,,0,10748000.256,
SWZ,BEL,1960,,0,11658722.304,
SWZ,BEL,1961,,0,12400145.408,
SWZ,BEL,1962,,0,13264015.36,
SWZ,BEL,1963,,0,14260017.152,
SWZ,BEL,1964,,0,15960107.008,
SWZ,BEL,1965,,0,17371457.536,
SWZ,BEL,1966,,0,18651883.52,
SWZ,BEL,1967,,0,19992041.472,
SWZ,BEL,1968,,0,21376352.256,
SWZ,BEL,1969,,0,23710736.384,
SWZ,BEL,1970,,0,26807912.448,
SWZ,BEL,1971,,0,29935245.312,
SWZ,BEL,1972,,0,37351137.28,
SWZ,BEL,1973,,0,47925645.312,
SWZ,BEL,1974,,0,56246493.184,
SWZ,BEL,1975,,0,65928339.456,
SWZ,BEL,1976,,0,71384735.744,
SWZ,BEL,1977,,0,83155419.136,
SWZ,BEL,1978,,0,101632147.456,
SWZ,BEL,1979,,0,116758470.656,
SWZ,BEL,1980,,0,127312371.712,
SWZ,BEL,1981,,0,105128910.848,
SWZ,BEL,1982,,0,92446695.424,
SWZ,BEL,1983,,0,87516299.264,
SWZ,BEL,1984,,0,83666984.96,
SWZ,BEL,1985,,0,86596837.376,
SWZ,BEL,1986,,0,120475910.144,
SWZ,BEL,1987,,0,149963407.36,
SWZ,BEL,1988,,0,162917253.12,
SWZ,BEL,1989,,0,164846534.656,
SWZ,BEL,1990,,0,206113800.192,186966153.826
SWZ,BEL,1991,,0,211312787.456,196730644.467
SWZ,BEL,1992,,0,235675877.376,204295185.69
SWZ,BEL,1993,,0,225577697.28,207144013.449
SWZ,BEL,1994,,0,245816836.096,218379088.814
SWZ,BEL,1995,,0,289122615.296,228250189.026
SWZ,BEL,1996,,0,280791285.76,232507959.615
SWZ,BEL,1997,3670.3059999999996,2,254099341.312,243442315.648
SWZ,BEL,1998,7901.807,2,259822632.96,250372104.048
SWZ,BEL,1999,6657.8679999999995,2,259666624.512,262228511.792
SWZ,BEL,2000,3927.7070000000003,2,237336281.088,286696081.414
SWZ,BEL,2001,2360.661,2,237397311.488,298566747.509
SWZ,BEL,2002,8574.335000000001,2,258390081.536,314971945.494
SWZ,BEL,2003,4635.8144999999995,2,318573379.584,322227111.873
SWZ,BEL,2004,5311.967500000001,2,370461343.744,336193934.101
SWZ,BEL,2005,1098.2175000000002,2,386944991.232,349276958.201
SWZ,BEL,2006,2127.3235,2,410678132.736,373467570.166
SWZ,BEL,2007,2672.1535000000003,2,472284561.408,391644104.712
SWZ,BEL,2008,1584.5935,2,520109359.104,408408886.428
SWZ,BEL,2009,1569.6175,2,485803884.544,410781481.32
SWZ,BEL,2010,9775.0485,2,484404264.96,437233615.76
SWZ,BEL,2011,4368.5419999999995,2,528237756.416,455704997.289
