iso3,year,country_exists,depth_score,agreement_type,reciprocal,fta_or_deeper,nonreciprocal_only,n_northern_reporting,n_northern_with_agreement,trade_total_northern,gdp_total_northern,trade_reciprocal_northern,gdp_reciprocal_northern,n_reciprocal_partners,n_partners_trade_available,reciprocal_trade_share,reciprocal_gdp_share,gdp_african,gdpcap_african,gdp_ppp_african,gdpcap_ppp_african,pop_african,pop_pwt_african,gdp_ppp_pwt_african,wto_african,gatt_african
BFA,2006,True,1.0,1_nonreciprocal,0.0,0.0,1.0,36.0,31.0,667863.432,37668340994.816,0.0,0.0,0.0,36.0,0.0,0.0,5844669.952,0.423,16120631.407,1.166,13822.257,13829.177,17030714.0,1.0,1.0
BFA,2007,True,1.0,1_nonreciprocal,0.0,0.0,1.0,36.0,31.0,814381.6795,41090276041.472,0.0,0.0,0.0,35.0,0.0,0.0,6755824.128,0.475,17485539.511,1.227,14235.075,14252.021,17338116.0,1.0,1.0
BFA,2008,True,1.0,1_nonreciprocal,0.0,0.0,1.0,36.0,32.0,1047687.86,43356354594.304,0.0,0.0,0.0,32.0,0.0,0.0,8350710.272,0.57,19129040.395,1.302,14659.646,14689.726,18233768.0,1.0,1.0
BFA,2009,True,1.0,1_nonreciprocal,0.0,0.0,1.0,36.0,32.0,1185588.6685,40865587641.088,0.0,0.0,0.0,36.0,0.0,0.0,8348156.416,0.553,19845220.899,1.311,15094.967,15141.099,18727918.0,1.0,1.0
BFA,2010,True,1.0,1_nonreciprocal,0.0,0.0,1.0,36.0,32.0,1873612.753,42666123500.352005,0.0,0.0,0.0,36.0,0.0,0.0,9209288.704,0.593,21784264.435,1.396,15540.284,15605.217,20548550.0,1.0,1.0
BFA,2011,True,1.0,1_nonreciprocal,0.0,0.0,1.0,36.0,32.0,2164868.188,45767108476.736,0.0,0.0,0.0,36.0,0.0,0.0,10395757.568,0.65,23684080.409,1.473,15995.313,16081.903,22324938.0,1.0,1.0
BFA,2012,True,1.0,1_nonreciprocal,0.0,0.0,1.0,36.0,32.0,2921990.2310000006,45700867909.632,0.0,0.0,0.0,36.0,0.0,0.0,10726305.792,0.652,25676761.315,1.549,16460.14,16571.217,23986254.0,1.0,1.0
BFA,2013,True,1.0,1_nonreciprocal,0.0,0.0,1.0,36.0,32.0,3202497.418,46150748830.01601,0.0,0.0,0.0,35.0,0.0,0.0,11582556.16,0.684,26825829.038,1.571,16934.839,17072.723,24812114.0,1.0,1.0
BFA,2014,True,1.0,1_nonreciprocal,0.0,0.0,1.0,36.0,32.0,2696064.011,47358762874.11201,0.0,0.0,0.0,36.0,0.0,0.0,12400688.128,0.705,28449124.214,1.618,17585.978,17585.979,26555442.0,1.0,1.0
BFA,2015,True,1.0,1_nonreciprocal,0.0,0.0,1.0,36.0,32.0,2449096.6149999993,44849923518.08,0.0,0.0,0.0,36.0,0.0,0.0,11148759.04,0.616,29904854.082,1.651,18110.624,18110.625,27603188.0,1.0,1.0
BFA,2016,True,1.0,1_nonreciprocal,0.0,0.0,1.0,36.0,32.0,2832716.4494999996,45883796063.871994,0.0,0.0,0.0,36.0,0.0,0.0,12115155.968,0.65,32074131.886,1.72,18646.433,18646.434,29277648.0,1.0,1.0
BFA,2017,True,1.0,1_nonreciprocal,0.0,0.0,1.0,36.0,32.0,3179776.8609999996,48443791181.825,0.0,0.0,0.0,36.0,0.0,0.0,14106956.83,0.735,39238401.912,2.044,19193.235,19193.383,31398372.0,1.0,1.0
BWA,1950,False,,,,,,0.0,0.0,,439149675.856,0.0,0.0,0.0,0.0,,0.0,,,,,430.413,,,0.0,0.0
BWA,1951,False,,,,,,0.0,0.0,,508704606.91200006,0.0,0.0,0.0,0.0,,0.0,,,,,436.32,,,0.0,0.0
BWA,1952,False,,,,,,0.0,0.0,,564177641.312,0.0,0.0,0.0,0.0,,0.0,,,,,442.308,,,0.0,0.0
BWA,1953,False,,,,,,0.0,0.0,,594802213.104,0.0,0.0,0.0,0.0,,0.0,,,,,448.377,,,0.0,0.0
BWA,1954,False,,,,,,0.0,0.0,,608996152.944,0.0,0.0,0.0,0.0,,0.0,,,,,454.64,,,0.0,0.0
BWA,1955,False,,,,,,0.0,0.0,,707212135.52,0.0,0.0,0.0,0.0,,0.0,,,,,461.1,,,0.0,0.0
BWA,1956,False,,,,,,0.0,0.0,,759962809.184,0.0,0.0,0.0,0.0,,0.0,,,,,467.765,,,0.0,0.0
BWA,1957,False,,,,,,0.0,0.0,,810041068.576,0.0,0.0,0.0,0.0,,0.0,,,,,474.639,,,0.0,0.0
BWA,1958,False,,,,,,0.0,0.0,,830159736.224,0.0,0.0,0.0,0.0,,0.0,,,,,481.731,,,0.0,0.0
BWA,1959,False,,,,,,0.0,0.0,,885219863.3280001,0.0,0.0,0.0,0.0,,0.0,,,,,489.08,,,0.0,0.0
BWA,1960,False,,,,,,0.0,0.0,,1004764122.1600001,0.0,0.0,0.0,0.0,,0.0,30411.45,0.058,,,524.173,591.61,232406.5,0.0,0.0
BWA,1961,False,,,,,,0.0,0.0,,1068562561.6,0.0,0.0,0.0,0.0,,0.0,32902.654,0.061,,,536.728,601.008,251325.797,0.0,0.0
BWA,1962,False,,,,,,0.0,0.0,,1154279277.792,0.0,0.0,0.0,0.0,,0.0,35644.984,0.065,,,550.152,610.75,271173.031,0.0,0.0
BWA,1963,False,,,,,,0.0,0.0,,1241588382.56,0.0,0.0,0.0,0.0,,0.0,38091.776,0.067,,,564.484,620.842,285083.938,0.0,0.0
BWA,1964,False,,,,,,0.0,0.0,,1356808025.408,0.0,0.0,0.0,0.0,,0.0,41616.42,0.072,,,579.729,631.239,305830.375,0.0,0.0
BWA,1965,False,,,,,,0.0,0.0,,1474823991.328,0.0,0.0,0.0,0.0,,0.0,45788.672,0.077,,,595.904,640.927,289871.875,0.0,0.0
BWA,1966,True,1.0,1_nonreciprocal,0.0,0.0,1.0,31.0,1.0,,1613314560.144,0.0,0.0,0.0,0.0,,0.0,51465.624,0.084,,,613.097,650.295,310538.969,0.0,0.0
BWA,1967,True,1.0,1_nonreciprocal,0.0,0.0,1.0,31.0,1.0,,1724081100.72,0.0,0.0,0.0,0.0,,0.0,58642.384,0.093,,,631.398,659.319,360625.531,0.0,0.0
BWA,1968,True,1.0,1_nonreciprocal,0.0,0.0,1.0,31.0,1.0,,1867705725.52,0.0,0.0,0.0,0.0,,0.0,66248.428,0.102,,,650.835,669.324,427376.281,0.0,0.0
BWA,1969,True,1.0,1_nonreciprocal,0.0,0.0,1.0,31.0,1.0,410.0,2054570607.7919998,0.0,0.0,0.0,3.0,0.0,0.0,77361.536,0.115,,,671.416,681.155,428508.531,0.0,0.0
BWA,1970,True,1.0,1_nonreciprocal,0.0,0.0,1.0,31.0,1.0,9690.0,2273816559.2320004,0.0,0.0,0.0,5.0,0.0,0.0,96243.296,0.139,,,693.176,695.597,530244.062,0.0,0.0
BWA,1971,True,1.0,1_nonreciprocal,0.0,0.0,1.0,31.0,1.0,13780.0,2523239156.608,0.0,0.0,0.0,8.0,0.0,0.0,126954.48,0.177,,,716.052,718.639,667519.875,0.0,0.0
BWA,1972,True,1.0,1_nonreciprocal,0.0,0.0,1.0,31.0,14.0,19140.0,2927304446.368,0.0,0.0,0.0,10.0,0.0,0.0,165253.184,0.223,,,740.118,742.835,833020.438,0.0,0.0
BWA,1973,True,1.0,1_nonreciprocal,0.0,0.0,1.0,31.0,15.0,40520.0,3532604577.152,0.0,0.0,0.0,11.0,0.0,0.0,244124.112,0.319,,,765.685,768.512,1017515.062,0.0,0.0
BWA,1974,True,1.0,1_nonreciprocal,0.0,0.0,1.0,31.0,17.0,24751.0,3948556657.12,0.0,0.0,0.0,15.0,0.0,0.0,306044.192,0.386,,,793.164,796.095,1139155.875,0.0,0.0
BWA,1975,True,1.0,1_nonreciprocal,0.0,0.0,1.0,31.0,17.0,57840.0,4429510582.784,0.0,0.0,0.0,13.0,0.0,0.0,355168.704,0.432,,,822.806,825.84,1260973.75,0.0,0.0
BWA,1976,True,1.0,1_nonreciprocal,0.0,0.0,1.0,31.0,19.0,111700.0,4806278232.896,0.0,0.0,0.0,11.0,0.0,0.0,372025.088,0.435,,,854.746,857.855,1392235.75,0.0,0.0
BWA,1977,True,1.0,1_nonreciprocal,0.0,0.0,1.0,31.0,19.0,134965.0,5430826885.312,0.0,0.0,0.0,16.0,0.0,0.0,451624.96,0.508,,,888.776,891.926,1511306.625,0.0,0.0
BWA,1978,True,1.0,1_nonreciprocal,0.0,0.0,1.0,31.0,19.0,102660.0,6534032980.16,0.0,0.0,0.0,15.0,0.0,0.0,590407.36,0.639,,,924.373,927.585,1590521.5,0.0,0.0
BWA,1979,True,1.0,1_nonreciprocal,0.0,0.0,1.0,31.0,19.0,146810.0,7510149364.864,0.0,0.0,0.0,16.0,0.0,0.0,819870.592,0.853,,,960.807,964.166,1828700.0,0.0,0.0
BWA,1980,True,1.0,1_nonreciprocal,0.0,0.0,1.0,31.0,19.0,122795.0,8340612450.304,0.0,0.0,0.0,17.0,0.0,0.0,1060889.728,1.064,,,997.534,1001.158,2219276.75,0.0,0.0
BWA,1981,True,1.0,1_nonreciprocal,0.0,0.0,1.0,31.0,20.0,194402.0,8455798984.639999,0.0,0.0,0.0,19.0,0.0,0.0,1073812.352,1.038,,,1034.324,1038.397,2450271.5,0.0,0.0
BWA,1982,True,1.0,1_nonreciprocal,0.0,0.0,1.0,31.0,20.0,98886.0,8413404846.592001,0.0,0.0,0.0,18.0,0.0,0.0,1014945.856,0.947,,,1071.254,1075.889,2475770.5,0.0,0.0
BWA,1983,True,1.0,1_nonreciprocal,0.0,0.0,1.0,31.0,20.0,133010.0,8740008512.064,0.0,0.0,0.0,20.0,0.0,0.0,1172230.528,1.058,,,1108.461,1113.539,2682168.25,0.0,0.0
BWA,1984,True,1.0,1_nonreciprocal,0.0,0.0,1.0,31.0,20.0,166076.0,9461506897.664,0.0,0.0,0.0,19.0,0.0,0.0,1240821.888,1.083,,,1146.205,1151.292,3115332.5,0.0,0.0
BWA,1985,True,1.0,1_nonreciprocal,0.0,0.0,1.0,31.0,20.0,127677.0,10013658187.84,0.0,0.0,0.0,20.0,0.0,0.0,1114783.488,0.941,,,1184.657,1189.114,3840507.25,0.0,0.0
BWA,1986,True,1.0,1_nonreciprocal,0.0,0.0,1.0,31.0,22.0,115873.0,11908986258.239998,0.0,0.0,0.0,21.0,0.0,0.0,1392601.984,1.138,,,1223.738,1226.81,4833169.0,0.0,0.0
BWA,1987,True,1.0,1_nonreciprocal,0.0,0.0,1.0,31.0,22.0,141660.0,13601061168.384003,0.0,0.0,0.0,22.0,0.0,0.0,1965227.136,1.556,,,1263.269,1264.314,5421920.5,0.0,1.0
BWA,1988,True,1.0,1_nonreciprocal,0.0,0.0,1.0,31.0,22.0,238663.173,15340574223.36,0.0,0.0,0.0,22.0,0.0,0.0,2644555.008,2.029,,,1303.192,1301.818,6352079.0,0.0,1.0
BWA,1989,True,1.0,1_nonreciprocal,0.0,0.0,1.0,31.0,22.0,242078.135,16164941408.576,0.0,0.0,0.0,26.0,0.0,0.0,3083822.336,2.295,,,1343.44,1339.624,8240067.5,0.0,1.0
BWA,1990,True,1.0,1_nonreciprocal,0.0,0.0,1.0,31.0,22.0,407699.869,18322889058.559998,0.0,0.0,0.0,23.0,0.0,0.0,3790636.544,2.739,7223077.601,5.242,1383.912,1377.912,8566813.0,0.0,1.0
BWA,1991,True,1.0,1_nonreciprocal,0.0,0.0,1.0,34.0,22.0,397479.36199999996,19393791276.544,0.0,0.0,0.0,25.0,0.0,0.0,3942877.44,2.768,8020179.34,5.661,1424.513,1416.731,9006428.0,0.0,1.0
BWA,1992,True,1.0,1_nonreciprocal,0.0,0.0,1.0,34.0,22.0,398494.46299999993,20844117865.92,0.0,0.0,0.0,23.0,0.0,0.0,4146464.512,2.83,8442290.761,5.799,1465.072,1455.833,9110082.0,0.0,1.0
BWA,1993,True,1.0,1_nonreciprocal,0.0,0.0,1.0,36.0,23.0,356046.89800000004,21072670525.888,0.0,0.0,0.0,26.0,0.0,0.0,4160129.28,2.764,8808767.042,5.893,1505.303,1494.693,9469377.0,0.0,1.0
BWA,1994,True,1.0,1_nonreciprocal,0.0,0.0,1.0,36.0,23.0,372118.43700000003,22587045957.952,0.0,0.0,0.0,24.0,0.0,0.0,4259258.88,2.757,9322604.954,6.083,1544.865,1532.622,9963930.0,0.0,1.0
BWA,1995,True,1.0,1_nonreciprocal,0.0,0.0,1.0,36.0,23.0,573533.942,24960546077.760002,0.0,0.0,0.0,27.0,0.0,0.0,4730599.936,2.988,10186131.61,6.492,1583.453,1569.094,10891588.0,1.0,1.0
BWA,1996,True,1.0,1_nonreciprocal,0.0,0.0,1.0,36.0,23.0,653996.2529999999,25115816761.408,0.0,0.0,0.0,28.0,0.0,0.0,4847757.824,2.991,10976756.698,6.843,1620.989,1604.06,12999692.0,1.0,1.0
BWA,1997,True,1.0,1_nonreciprocal,0.0,0.0,1.0,36.0,23.0,736585.0210000001,24683023210.688,0.0,0.0,0.0,28.0,0.0,0.0,5020264.96,3.029,12060758.331,7.365,1657.349,1637.635,14085881.0,1.0,1.0
BWA,1998,True,1.0,1_nonreciprocal,0.0,0.0,1.0,36.0,23.0,549560.7579999999,24755038679.936,0.0,0.0,0.0,29.0,0.0,0.0,4790481.408,2.831,12279671.326,7.355,1692.148,1669.625,13842117.0,1.0,1.0
BWA,1999,True,1.0,1_nonreciprocal,0.0,0.0,1.0,36.0,23.0,750336.0519999999,26015395041.984,0.0,0.0,0.0,28.0,0.0,0.0,5484262.912,3.179,13672861.747,8.044,1724.924,1699.862,16177796.0,1.0,1.0
BWA,2000,True,1.0,1_nonreciprocal,0.0,0.0,1.0,36.0,23.0,1869790.2225,26479956300.608,0.0,0.0,0.0,31.0,0.0,0.0,5788311.552,3.297,14261949.622,8.252,1755.375,1728.34,17442148.0,1.0,1.0
BWA,2001,True,1.0,1_nonreciprocal,0.0,0.0,1.0,36.0,23.0,2086610.3684999999,26213172625.856,0.0,0.0,0.0,31.0,0.0,0.0,5489647.104,3.078,14623516.441,8.333,1783.349,1754.935,17367220.0,1.0,1.0
BWA,2002,True,1.0,1_nonreciprocal,0.0,0.0,1.0,36.0,23.0,2320860.7194999997,27332669775.68,0.0,0.0,0.0,35.0,0.0,0.0,5438856.704,3.007,15749209.924,8.848,1808.976,1779.953,18213856.0,1.0,1.0
BWA,2003,True,1.0,1_nonreciprocal,0.0,0.0,1.0,36.0,24.0,3033330.4565000003,30659992696.192,0.0,0.0,0.0,35.0,0.0,0.0,7511538.688,4.099,16806327.447,9.314,1832.602,1804.339,18933026.0,1.0,1.0
BWA,2004,True,1.0,1_nonreciprocal,0.0,0.0,1.0,36.0,30.0,3203025.4244999997,34051005386.304,0.0,0.0,0.0,33.0,0.0,0.0,8957492.224,4.83,17735708.187,9.695,1854.739,1829.33,20422094.0,1.0,1.0
BWA,2005,True,1.0,1_nonreciprocal,0.0,0.0,1.0,36.0,30.0,3966908.4784999997,35810110801.536,0.0,0.0,0.0,34.0,0.0,0.0,9931223.04,5.294,19140535.947,10.314,1875.805,1855.852,23779884.0,1.0,1.0
BWA,2006,True,1.0,1_nonreciprocal,0.0,0.0,1.0,36.0,30.0,3685591.8725,37668340994.816,0.0,0.0,0.0,34.0,0.0,0.0,10126990.336,5.341,21378657.594,11.346,1895.944,1884.238,25194084.0,1.0,1.0
BWA,2007,True,2.0,2_reciprocal_pta,1.0,0.0,0.0,36.0,30.0,3445762.9829999995,41090276041.472,2521733.5105000003,16819504731.136,23.0,35.0,0.7318360325249337,0.40933053635756167,10939028.48,5.712,23764167.882,12.413,1915.187,1914.414,25758644.0,1.0,1.0
BWA,2008,True,3.0,3_fta,1.0,1.0,0.0,36.0,31.0,3259124.8875,43356354594.304,2914992.1449999996,33735646679.552002,27.0,35.0,0.8944094643872402,0.7781015492475022,11113041.92,5.747,25743618.755,13.227,1933.719,1946.351,25075528.0,1.0,1.0
BWA,2009,True,3.0,3_fta,1.0,1.0,0.0,36.0,31.0,2601362.5135,40865587641.088,2334114.8374999994,31508715426.304,27.0,36.0,0.8972662692673186,0.7710329704062251,10106836.992,5.178,23954182.456,12.099,1951.715,1979.882,22953556.0,1.0,1.0
BWA,2010,True,3.0,3_fta,1.0,1.0,0.0,36.0,31.0,3691240.0930000013,42666123500.352005,3352658.3805000004,32035219414.016,27.0,36.0,0.9082742644830715,0.7508350134914812,13746712.576,6.98,26323148.819,13.064,1969.341,2014.866,26015036.0,1.0,1.0
BWA,2011,True,3.0,3_fta,1.0,1.0,0.0,36.0,31.0,6060062.535999998,45767108476.736,5516736.213999999,34063520561.152,27.0,36.0,0.9103431163008051,0.7442794988559724,15365213.184,7.734,28491602.187,13.889,1986.701,2051.339,28531400.0,1.0,1.0
BWA,2012,True,3.0,3_fta,1.0,1.0,0.0,36.0,31.0,6915919.067499999,45700867909.632,6465530.7885,33693970422.783997,27.0,34.0,0.9348765833428401,0.737272003004621,14537486.336,7.255,30309452.906,14.507,2003.91,2089.315,28392164.0,1.0,1.0
BWA,2013,True,3.0,3_fta,1.0,1.0,0.0,36.0,31.0,7253046.052499999,46150748830.01601,5870374.381,34978241204.224,27.0,36.0,0.8093667596356408,0.7579127552850126,14784707.584,7.315,34292608.582,16.111,2021.144,2128.507,31791284.0,1.0,1.0
BWA,2014,True,3.0,3_fta,1.0,1.0,0.0,36.0,31.0,5978158.7349999985,47358762874.11201,3485792.8500000006,36201814746.112,27.0,36.0,0.5830880383941497,0.764416394117871,16259444.736,7.498,36354928.554,16.764,2168.573,2168.573,34274968.0,1.0,1.0
BWA,2015,True,3.0,3_fta,1.0,1.0,0.0,36.0,30.0,4201799.1444999995,44849923518.08,2513526.8044999996,34570193790.976,27.0,36.0,0.5982025123190654,0.7707971626092067,14430608.384,6.532,36121418.851,16.35,2209.197,2209.197,33786912.0,1.0,1.0
BWA,2016,True,3.0,3_fta,1.0,1.0,0.0,36.0,30.0,4548154.7465,45883796063.871994,2977674.4560000002,35134148889.6,27.0,36.0,0.6546994598834721,0.7657201867232589,15274861.568,6.788,37657768.014,16.735,2250.26,2250.26,37066412.0,1.0,1.0
BWA,2017,True,3.0,3_fta,1.0,1.0,0.0,36.0,30.0,3990358.1270000003,48443791181.825,2395916.798,37075756175.58,27.0,35.0,0.6004265085352826,0.7653355625372685,16088437.675,7.296,35166622.662,15.948,2205.076,2291.661,36231752.0,1.0,1.0
CMR,1950,False,,,,,,0.0,0.0,96600.0,439149675.856,0.0,0.0,0.0,12.0,0.0,0.0,,,,,4887.591,,,0.0,0.0
CMR,1951,False,,,,,,0.0,0.0,137250.0,508704606.91200006,0.0,0.0,0.0,13.0,0.0,0.0,,,,,4947.09,,,0.0,0.0
CMR,1952,False,,,,,,0.0,0.0,141100.0,564177641.312,0.0,0.0,0.0,16.0,0.0,0.0,,,,,5009.067,,,0.0,0.0
CMR,1953,False,,,,,,0.0,0.0,129200.0,594802213.104,0.0,0.0,0.0,16.0,0.0,0.0,,,,,5073.595,,,0.0,0.0
CMR,1954,False,,,,,,0.0,0.0,162800.0,608996152.944,0.0,0.0,0.0,15.0,0.0,0.0,,,,,5140.805,,,0.0,0.0
CMR,1955,False,,,,,,0.0,0.0,172450.0,707212135.52,0.0,0.0,0.0,18.0,0.0,0.0,,,,,5210.832,,,0.0,0.0
CMR,1956,False,,,,,,0.0,0.0,148850.0,759962809.184,0.0,0.0,0.0,17.0,0.0,0.0,,,,,5283.822,,,0.0,0.0
CMR,1957,False,,,,,,0.0,0.0,165800.0,810041068.576,0.0,0.0,0.0,15.0,0.0,0.0,,,,,5359.923,,,0.0,0.0
CMR,1958,False,,,,,,0.0,0.0,190350.0,830159736.224,0.0,0.0,0.0,16.0,0.0,0.0,,,,,5439.35,,,0.0,0.0
CMR,1959,False,,,,,,0.0,0.0,159300.0,885219863.3280001,0.0,0.0,0.0,16.0,0.0,0.0,,,,,5522.218,,,0.0,0.0
CMR,1960,True,0.0,0_none,0.0,0.0,0.0,29.0,0.0,156000.0,1004764122.1600001,0.0,0.0,0.0,13.0,0.0,0.0,618740.992,0.115,,,5361.367,5442.751,7429670.0,0.0,0.0
CMR,1961,True,0.0,0_none,0.0,0.0,0.0,29.0,0.0,179700.0,1068562561.6,0.0,0.0,0.0,14.0,0.0,0.0,657597.312,0.12,,,5474.509,5530.481,7736127.0,0.0,0.0
CMR,1962,True,0.0,0_none,0.0,0.0,0.0,29.0,0.0,188600.0,1154279277.792,0.0,0.0,0.0,15.0,0.0,0.0,699373.632,0.125,,,5593.768,5622.153,7678674.0,0.0,0.0
CMR,1963,True,0.0,0_none,0.0,0.0,0.0,29.0,0.0,212700.0,1241588382.56,0.0,0.0,0.0,19.0,0.0,0.0,723624.32,0.127,,,5719.135,5717.975,8194818.5,0.0,1.0
CMR,1964,True,1.0,1_nonreciprocal,0.0,0.0,1.0,30.0,6.0,235800.0,1356808025.408,0.0,0.0,0.0,17.0,0.0,0.0,782384.384,0.134,,,5850.454,5818.221,8477243.0,0.0,1.0
CMR,1965,True,1.0,1_nonreciprocal,0.0,0.0,1.0,31.0,6.0,241985.0,1474823991.328,0.0,0.0,0.0,18.0,0.0,0.0,814140.032,0.136,,,5987.671,5923.127,8882055.0,0.0,1.0
CMR,1966,True,1.0,1_nonreciprocal,0.0,0.0,1.0,31.0,6.0,249305.0,1613314560.144,0.0,0.0,0.0,20.0,0.0,0.0,853268.736,0.139,,,6130.99,6032.941,9337292.0,0.0,1.0
CMR,1967,True,1.0,1_nonreciprocal,0.0,0.0,1.0,31.0,6.0,282000.0,1724081100.72,0.0,0.0,0.0,16.0,0.0,0.0,934078.976,0.149,,,6280.743,6147.987,8439427.0,0.0,1.0
CMR,1968,True,1.0,1_nonreciprocal,0.0,0.0,1.0,31.0,6.0,317715.0,1867705725.52,0.0,0.0,0.0,18.0,0.0,0.0,1053076.992,0.164,,,6437.157,6268.548,8976592.0,0.0,1.0
CMR,1969,True,1.0,1_nonreciprocal,0.0,0.0,1.0,31.0,6.0,368852.5,2054570607.7919998,0.0,0.0,0.0,24.0,0.0,0.0,1152418.432,0.175,,,6600.479,6394.989,9652129.0,0.0,1.0
CMR,1970,True,1.0,1_nonreciprocal,0.0,0.0,1.0,31.0,6.0,409746.0,2273816559.2320004,0.0,0.0,0.0,27.0,0.0,0.0,1160002.304,0.171,,,6770.967,6527.635,9980891.0,0.0,1.0
CMR,1971,True,1.0,1_nonreciprocal,0.0,0.0,1.0,31.0,6.0,388617.5,2523239156.608,0.0,0.0,0.0,26.0,0.0,0.0,1233991.04,0.178,,,6948.847,6697.745,9979262.0,0.0,1.0
CMR,1972,True,1.0,1_nonreciprocal,0.0,0.0,1.0,31.0,15.0,456338.49199999997,2927304446.368,0.0,0.0,0.0,25.0,0.0,0.0,1430951.424,0.201,,,7134.374,6875.228,10483371.0,0.0,1.0
CMR,1973,True,1.0,1_nonreciprocal,0.0,0.0,1.0,31.0,16.0,584386.992,3532604577.152,0.0,0.0,0.0,27.0,0.0,0.0,1758727.68,0.24,,,7327.874,7060.603,11059548.0,0.0,1.0
CMR,1974,True,1.0,1_nonreciprocal,0.0,0.0,1.0,31.0,18.0,783552.4839999999,3948556657.12,0.0,0.0,0.0,27.0,0.0,0.0,2255496.448,0.3,,,7529.704,7254.468,11201106.0,0.0,1.0
CMR,1975,True,1.0,1_nonreciprocal,0.0,0.0,1.0,31.0,18.0,838016.9845,4429510582.784,0.0,0.0,0.0,26.0,0.0,0.0,2752770.56,0.356,,,7740.196,7457.362,11509127.0,0.0,1.0
CMR,1976,True,1.0,1_nonreciprocal,0.0,0.0,1.0,31.0,19.0,931353.5,4806278232.896,0.0,0.0,0.0,27.0,0.0,0.0,3076592.64,0.387,,,7959.5,7669.445,11010904.0,0.0,1.0
CMR,1977,True,1.0,1_nonreciprocal,0.0,0.0,1.0,31.0,19.0,1268631.516,5430826885.312,0.0,0.0,0.0,27.0,0.0,0.0,3366368.768,0.411,,,8187.84,7890.969,12722203.0,0.0,1.0
CMR,1978,True,1.0,1_nonreciprocal,0.0,0.0,1.0,31.0,19.0,1601841.5155,6534032980.16,0.0,0.0,0.0,26.0,0.0,0.0,4409920.512,0.523,,,8425.707,8122.529,15457297.0,0.0,1.0
CMR,1979,True,1.0,1_nonreciprocal,0.0,0.0,1.0,31.0,19.0,2130264.062,7510149364.864,0.0,0.0,0.0,26.0,0.0,0.0,5811443.712,0.67,,,8673.666,8364.835,16899640.0,0.0,1.0
CMR,1980,True,1.0,1_nonreciprocal,0.0,0.0,1.0,31.0,19.0,2762962.508,8340612450.304,0.0,0.0,0.0,27.0,0.0,0.0,6740757.504,0.755,,,8932.121,8618.354,19060128.0,0.0,1.0
CMR,1981,True,1.0,1_nonreciprocal,0.0,0.0,1.0,31.0,20.0,2661137.469,8455798984.639999,0.0,0.0,0.0,27.0,0.0,0.0,7636345.856,0.83,,,9201.146,8883.016,21362836.0,0.0,1.0
CMR,1982,True,1.0,1_nonreciprocal,0.0,0.0,1.0,31.0,20.0,2506563.43,8413404846.592001,0.0,0.0,0.0,27.0,0.0,0.0,7322913.792,0.772,,,9480.638,9158.566,23870566.0,0.0,1.0
CMR,1983,True,1.0,1_nonreciprocal,0.0,0.0,1.0,31.0,20.0,2442165.0,8740008512.064,0.0,0.0,0.0,27.0,0.0,0.0,7381853.696,0.756,,,9770.555,9445.003,26986960.0,0.0,1.0
CMR,1984,True,1.0,1_nonreciprocal,0.0,0.0,1.0,31.0,20.0,2554334.0,9461506897.664,0.0,0.0,0.0,28.0,0.0,0.0,7801858.56,0.775,,,10070.779,9742.263,30216756.0,0.0,1.0
CMR,1985,True,1.0,1_nonreciprocal,0.0,0.0,1.0,31.0,20.0,2765815.561,10013658187.84,0.0,0.0,0.0,28.0,0.0,0.0,8148223.488,0.785,,,10381.098,10050.023,31824840.0,0.0,1.0
CMR,1986,True,1.0,1_nonreciprocal,0.0,0.0,1.0,31.0,22.0,2493474.9450000003,11908986258.239998,0.0,0.0,0.0,28.0,0.0,0.0,10621158.4,0.992,,,10701.458,10368.301,30474140.0,0.0,1.0
CMR,1987,True,1.0,1_nonreciprocal,0.0,0.0,1.0,31.0,22.0,2545697.5,13601061168.384003,0.0,0.0,0.0,28.0,0.0,0.0,12302473.216,1.115,,,11031.515,10696.273,30039268.0,0.0,1.0
CMR,1988,True,1.0,1_nonreciprocal,0.0,0.0,1.0,31.0,22.0,2433694.5215,15340574223.36,0.0,0.0,0.0,27.0,0.0,0.0,12493286.4,1.099,,,11370.394,11031.817,29869914.0,0.0,1.0
CMR,1989,True,1.0,1_nonreciprocal,0.0,0.0,1.0,31.0,22.0,2209236.397,16164941408.576,0.0,0.0,0.0,27.0,0.0,0.0,11140057.088,0.951,,,11716.975,11372.16,29020940.0,0.0,1.0
CMR,1990,True,1.0,1_nonreciprocal,0.0,0.0,1.0,31.0,22.0,3002231.727,18322889058.559998,0.0,0.0,0.0,28.0,0.0,0.0,11151579.136,0.924,21596990.912,1.843,12070.359,11715.218,27860416.0,0.0,1.0
CMR,1991,True,1.0,1_nonreciprocal,0.0,0.0,1.0,34.0,22.0,2598491.348,19393791276.544,0.0,0.0,0.0,28.0,0.0,0.0,12434368.512,1.0,21465928.272,1.78,12430.339,12060.729,27072886.0,0.0,1.0
CMR,1992,True,1.0,1_nonreciprocal,0.0,0.0,1.0,34.0,22.0,2509263.28,20844117865.92,0.0,0.0,0.0,28.0,0.0,0.0,11396311.04,0.891,21274641.356,1.714,12796.831,12408.931,26596152.0,0.0,1.0
CMR,1993,True,1.0,1_nonreciprocal,0.0,0.0,1.0,36.0,23.0,1990211.2215,21072670525.888,0.0,0.0,0.0,31.0,0.0,0.0,13532134.4,1.028,20053151.504,1.572,13169.247,12758.881,27975852.0,0.0,1.0
